%time,field.header.seq,field.header.stamp,field.header.frame_id,field.radiation_type,field.field_of_view,field.min_range,field.max_range,field.range
1474475487733491674,421,1474475487728406531,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475488041844878,422,1474475488048649823,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475488365901831,423,1474475488368728002,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475488684615468,424,1474475488688701134,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475489005612651,425,1474475489008374825,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475489333826775,426,1474475489328814066,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475489650741291,427,1474475489649516220,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475489967743279,428,1474475489968447587,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475490287065597,429,1474475490288403106,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475490624375058,430,1474475490627118329,dvl,0,0.0174532923847,0.5,75.0,-1.0
